"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"1961","ENSMUSG00000058385",114.41973926289,0.852995979031109,0.156962274495536,5.43440123923132,5.49807382580537e-08,1.81295459999634e-05,"H2bc8"
"2216","ENSMUSG00000095028",50.2769990067287,0.839871112614608,0.247671091496266,3.39107445903621,0.00069619184116516,0.0141978493798484,"Sirpb1b"
"1674","ENSMUSG00000044072",146.723808853763,0.835132756620944,0.331267062812209,2.52102563270641,0.0117013327871725,0.0779280888881604,"Eml6"
"1986","ENSMUSG00000059994",69.4683207372743,0.823665921426039,0.297315793153278,2.77034029269144,0.00559977545124003,0.0496787478884612,"Fcrl1"
"916","ENSMUSG00000028438",91.6918006484329,0.799877913363166,0.313231861421179,2.55362883499144,0.0106606830749002,0.0731115315026501,"Kif24"
"1830","ENSMUSG00000050994",297.215560277875,0.792395143728061,0.192995387230889,4.10577244926628,4.02966016772049e-05,0.00237712980536172,"Adgb"
"806","ENSMUSG00000026873",134.648912983142,0.790809655123798,0.324514469632772,2.43690106027844,0.0148137319503176,0.0903721977614254,"Phf19"
"601","ENSMUSG00000024013",544.517630136489,0.786832571937233,0.184910133193445,4.25521607901328,2.08847226557702e-05,0.00153472876201831,"Fgd2"
"1571","ENSMUSG00000040809",6672.20567742436,0.77631446720498,0.242794737719665,3.19741059668816,0.00138667388836587,0.0217206165705056,"Chil3"
"1702","ENSMUSG00000045551",561.493607212861,0.760318989415196,0.224089643819673,3.39292336966286,0.000691509802063859,0.0141605351186962,"Fpr1"
"65","ENSMUSG00000002668",440.208233751846,0.752734080938945,0.141722043205488,5.31134087481034,1.08821565136972e-07,3.33201268490823e-05,"Dennd1c"
"1608","ENSMUSG00000041707",117.323087596951,0.751945755798425,0.2225029436086,3.37948677713297,0.000726213006515854,0.0144757218220024,"Tmem273"
"1535","ENSMUSG00000040204",347.366395619221,0.750702765849377,0.206232927788942,3.64007229057837,0.000272561507574232,0.00815149066838286,"Pclaf"
"1023","ENSMUSG00000030148",2291.14393380663,0.746464963314913,0.177241455818565,4.21157093224871,2.53600894813925e-05,0.00171671659640548,"Clec4a2"
"832","ENSMUSG00000027306",157.153461078539,0.736836434168246,0.152252566179616,4.83956660079531,1.30122580444089e-06,0.000199211474346546,"Nusap1"
"1004","ENSMUSG00000029720",742.069267985252,0.73635454769936,0.116807196173244,6.30401697689265,2.90028705050101e-10,4.83395545585636e-07,"Gm20605"
"1632","ENSMUSG00000042265",67.1388341527197,0.73343933516462,0.296598561448435,2.47283510608709,0.0134045975876328,0.0845015318514497,"Trem1"
"329","ENSMUSG00000019874",756.075668423065,0.727826203383854,0.204566806566237,3.55789003895991,0.000373845742923616,0.00981154337550552,"Fabp7"
"2115","ENSMUSG00000072770",72.3629568514179,0.716663463383006,0.238680950016274,3.00260017958762,0.00267683854255304,0.0325677801865961,"Acrbp"
"108","ENSMUSG00000004633",75.0505378917519,0.716295734739579,0.150444685653482,4.76119001231734,1.92454738064473e-06,0.000278086284439227,"Chn2"
"453","ENSMUSG00000021384",517.663983761541,0.716207834850056,0.161601579952705,4.4319358453034,9.3390807882565e-06,0.000864032941992652,"Susd3"
"2134","ENSMUSG00000074419",53.3754793227241,0.712659564831307,0.272813688597571,2.61225735590766,0.00899465162498515,0.0661734667604743,"Gm15448"
"851","ENSMUSG00000027478",66.0924411737967,0.708917796026098,0.248378947374258,2.85417827686458,0.00431483103453475,0.042164686249329,"Dnmt3b"
"55","ENSMUSG00000002204",300.161916578559,0.707320076319588,0.247505707880027,2.85779298739424,0.00426598600446462,0.0419940671336232,"Napsa"
"1844","ENSMUSG00000051517",59.5474889606906,0.70650600034988,0.25782610761501,2.74024227757744,0.00613939097846523,0.0526536067800535,"Arhgef39"
"2135","ENSMUSG00000074476",82.4078762927993,0.697426763680836,0.239794952238166,2.90842971118153,0.0036324882372882,0.0381026090795483,"Spc24"
