"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"276","ENSMUSG00000018076",2382.50976583946,-0.213048180154681,0.0532191777095236,-4.00322194599704,6.24856309593023e-05,0.0018496277427486,"Med13l"
"606","ENSMUSG00000023191",5122.23126696261,-0.213249150043924,0.089191165828229,-2.39092233029687,0.016806107773248,0.0977792165859295,"P3h3"
"1743","ENSMUSG00000042524",6117.14013917268,-0.213266935319593,0.0509956395075171,-4.18206217980964,2.88876935202157e-05,0.00103802119345064,"Sun2"
"2232","ENSMUSG00000070738",2291.7606789726,-0.213384592899123,0.063186962916982,-3.37703512003699,0.000732716940208716,0.011388561405117,"Dgkd"
"1747","ENSMUSG00000042608",1176.00137794826,-0.213954940450201,0.0582049788050188,-3.67588726673933,0.000237024180603174,0.00491023941451627,"Stk40"
"317","ENSMUSG00000019864",320.681502113292,-0.214578834858983,0.0788755278534387,-2.72047415337365,0.00651883678414305,0.0514641123694918,"Rtn4ip1"
"616","ENSMUSG00000023845",4767.8041206744,-0.214597157979615,0.0747893061937052,-2.86935618073266,0.00411308336056307,0.0374556552664731,"Lnpep"
"1347","ENSMUSG00000034457",881.450298999322,-0.214712915886396,0.0806760816029084,-2.66141973705693,0.00778118899486972,0.0580239558026732,"Eda2r"
"1544","ENSMUSG00000038545",3079.9279084032,-0.217771020791332,0.0602719826588247,-3.61313849627356,0.000302513015001304,0.00587414548070778,"Cul7"
"2236","ENSMUSG00000071176",1327.82025000608,-0.218253370367727,0.0783944159053019,-2.78404230514799,0.00536860313300927,0.0452395573387275,"Arhgef10"
"755","ENSMUSG00000026003",2512.97233142293,-0.218669345688082,0.0428374569730953,-5.10462947941612,3.31443274453102e-07,2.87017523753115e-05,"Acadl"
"1057","ENSMUSG00000029729",917.758046231385,-0.219737836814393,0.065480937205165,-3.35575277619974,0.000791492881509954,0.0120732973238641,"Zkscan1"
"387","ENSMUSG00000020614",1358.29258209406,-0.219776079038165,0.0866485200105755,-2.53640891975237,0.0111995871727811,0.0744218252021587,"Fam20a"
"519","ENSMUSG00000022091",1516.99675737741,-0.220114059838075,0.0894110235522534,-2.46182239161412,0.0138233100868165,0.0856173208486877,"Sorbs3"
"1351","ENSMUSG00000034463",5590.79048164504,-0.220275197373497,0.0789602065625416,-2.78969884911617,0.00527570883742916,0.0447408349217989,"Scara3"
"1850","ENSMUSG00000046714",1227.85405172274,-0.220286934048666,0.0856374980159508,-2.57231865890846,0.0101019862564785,0.0693460819240884,"Foxc2"
"44","ENSMUSG00000001870",7757.12534250197,-0.220453803621255,0.0685508915784455,-3.21591446216248,0.00130029582764524,0.0169171042692074,"Ltbp1"
"213","ENSMUSG00000014551",1289.5147829387,-0.220848476694034,0.08450372485291,-2.61347623526004,0.0089626316567896,0.0641463093218484,"Mrps25"
"322","ENSMUSG00000019891",383.216862062263,-0.220992968536877,0.0684028476306469,-3.23075684992191,0.001234629198864,0.0163313095735882,"Dcbld1"
"1271","ENSMUSG00000032411",825.409305229265,-0.221668910593138,0.0860807212827381,-2.57512840610444,0.0100202879005078,0.0688870088308089,"Tfdp2"
"2002","ENSMUSG00000052920",1124.86385887171,-0.221836298291088,0.0836073441969288,-2.65331114654921,0.00797063594576286,0.0589531068200667,"Prkg1"
"1807","ENSMUSG00000044949",549.839956534101,-0.222078192504522,0.0736274022061188,-3.01624376047952,0.00255927426076617,0.027134145812625,"Ubtd2"
"1892","ENSMUSG00000048240",302.210324565446,-0.222941637667103,0.089733371046705,-2.48448971733231,0.0129737254943865,0.08263119271025,"Gng7"
"955","ENSMUSG00000028476",1210.74485460254,-0.223125777695919,0.0896094287940903,-2.48998102876685,0.0127749914150983,0.0817013441785783,"Reck"
