"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"208","ENSMUSG00000007653",104.089601896571,1.52299342844487,0.315276946439628,4.83065268692743,1.36086208186601e-06,9.80891347446944e-05,"Gabrb2"
"752","ENSMUSG00000024330",5553.11294459599,1.49398994285367,0.593207876665436,2.51849309765026,0.0117858193520507,0.0729653167878735,"Col11a2"
"1525","ENSMUSG00000033998",1418.57344198784,1.48990004447565,0.405099922897169,3.67785812897785,0.000235200711721527,0.00436640256034825,"Kcnk1"
"2307","ENSMUSG00000057751",187.712849922197,1.47521285821142,0.355161245394434,4.15364254220102,3.27224214875205e-05,0.00107742718813272,"Megf6"
"78","ENSMUSG00000002384",414.468242614769,1.47063006926229,0.296251316839869,4.96413006682836,6.90096861174323e-07,5.86666490151976e-05,"Bmp8b"
"529","ENSMUSG00000021294",34.7946083522403,1.46589688458625,0.345963752779258,4.23714008421445,2.26384903046269e-05,0.000828414256764065,"Kif26a"
"1764","ENSMUSG00000038522",41.0614103078359,1.451243713576,0.467837260405499,3.10202678666109,0.00192200565880745,0.0203158475322922,"Mfsd4b1"
"975","ENSMUSG00000027016",62.6668745332992,1.44632646703361,0.358037462533431,4.03959534513393,5.35434988355105e-05,0.00153918239332925,"Zfp385b"
"1995","ENSMUSG00000044164",20.8411826790728,1.43935904932385,0.495691638114909,2.9037388139079,0.00368735631750418,0.0324143264682492,"Rnf182"
"2573","ENSMUSG00000084842",19.3964989416896,1.43900740717676,0.36441472674089,3.9488179307307,7.85380563359701e-05,0.00199813427269361,"Pabpc1l2b-ps"
"1967","ENSMUSG00000042988",472.868905165278,1.43395937971199,0.251513782400765,5.70131531570348,1.18886492801163e-08,2.51138709489972e-06,"Notum"
"1640","ENSMUSG00000036596",370.897492735421,1.41872701732584,0.514823706394723,2.75575308538353,0.00585571830100582,0.0452231285665992,"Cpz"
"1666","ENSMUSG00000037106",30.500151801448,1.41349130074477,0.297176752771878,4.75639930634078,1.97076468986347e-06,0.000131466034957304,"Fer1l6"
"2166","ENSMUSG00000051379",22.5798985654129,1.40968298952312,0.320088835857026,4.40403672858114,1.06254941852813e-05,0.00047178547748787,"Flrt3"
"1979","ENSMUSG00000043342",28.0825221054958,1.38874776944371,0.366989034741121,3.78416693137262,0.000154224288355401,0.00327773632355337,"Hoxd9"
"957","ENSMUSG00000026828",250.414507129043,1.38546595641776,0.294790620209121,4.69983052864753,2.60377477366937e-06,0.000164261664680988,"Galnt5"
"1440","ENSMUSG00000032380",82.1095959329376,1.37795448050815,0.345761721357355,3.98527192396754,6.74028922532483e-05,0.0018071752380669,"Dapk2"
"1070","ENSMUSG00000028132",57.1008131946022,1.37647450916846,0.47381198344874,2.90510699866539,0.00367127572414135,0.0322933287987247,"Tlcd4"
"1276","ENSMUSG00000030494",105.058903198992,1.36821934622246,0.342988942407183,3.98910628610926,6.63227014789465e-05,0.00179547787188247,"Rhpn2"
"2156","ENSMUSG00000051043",1315.95046277942,1.35256939525938,0.345136382197552,3.91894180105643,8.89385848266861e-05,0.00219078047641989,"Gprc5c"
